YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,MICROSECOND,body_centroid_x,body_centroid_y,tail_centroid_x,tail_centroid_y,head_centroid_x,head_centroid_y,body_contour_area,error,execution_time,frame_width,frame_height
2020,12,31,18,10,1,529175,86,208,92,186,78,234,0.0034452950111928367,False,0.0077211856842041016,424,472
2020,12,31,18,10,1,536900,86,210,92,192,79,233,0.0031454868883914293,False,0.007699489593505859,424,472
2020,12,31,18,10,1,544689,87,210,95,194,74,229,0.00295311000959386,False,0.00776362419128418,424,472
2020,12,31,18,10,1,552506,86,210,91,194,68,225,0.0028806563799168533,False,0.007790327072143555,424,472
2020,12,31,18,10,1,560382,84,211,92,196,63,225,0.003000579629037416,False,0.00784921646118164,424,472
2020,12,31,18,10,1,568367,83,212,96,195,61,225,0.003043052446434282,False,0.007958412170410156,424,472
2020,12,31,18,10,1,576335,83,212,93,195,61,228,0.0030980172689478733,False,0.007942438125610352,424,472
2020,12,31,18,10,1,584293,83,213,93,196,62,229,0.0031579788935081547,False,0.007878541946411133,424,472
2020,12,31,18,10,1,592433,83,213,95,195,63,228,0.0031130076750879435,False,0.008114099502563477,424,472
2020,12,31,18,10,1,600273,82,212,92,197,60,224,0.0029331228014070993,False,0.007814407348632812,424,472
2020,12,31,18,10,1,608220,80,212,91,198,56,221,0.0030230652382475217,False,0.007897615432739258,424,472
2020,12,31,18,10,1,616060,78,212,95,198,53,220,0.0033103813559322032,False,0.007816553115844727,424,472
2020,12,31,18,10,1,624168,77,213,94,200,51,221,0.003325371762072274,False,0.00808405876159668,424,472
2020,12,31,18,10,1,633074,76,213,94,201,51,221,0.0032878957467220977,False,0.008883953094482422,424,472
2020,12,31,18,10,1,642490,78,213,95,200,54,221,0.0032304325231851615,False,0.009383201599121094,424,472
2020,12,31,18,10,1,650184,79,212,96,199,57,221,0.0031005156699712186,False,0.007668495178222656,424,472
2020,12,31,18,10,1,658087,80,211,96,199,60,220,0.0029431164055004795,False,0.007878303527832031,424,472
2020,12,31,18,10,1,665908,82,210,97,196,62,220,0.002923129197313719,False,0.007795810699462891,424,472
2020,12,31,18,10,1,673691,83,210,99,195,64,222,0.0029306244003837545,False,0.007758378982543945,424,472
2020,12,31,18,10,1,681455,85,209,100,193,68,227,0.0029281259993604093,False,0.007736921310424805,424,472
2020,12,31,18,10,1,689226,88,212,99,194,83,236,0.003083026862807803,False,0.007747173309326172,424,472
2020,12,31,18,10,1,697061,90,216,99,197,89,241,0.0031454868883914293,False,0.007814168930053711,424,472
2020,12,31,18,10,1,704826,89,223,94,199,90,250,0.003412815797889351,False,0.0077304840087890625,424,472
2020,12,31,18,10,1,712586,88,231,94,210,89,258,0.0036451670930604412,False,0.007734775543212891,424,472
2020,12,31,18,10,1,720240,87,238,88,218,90,265,0.0033753397825391747,False,0.007628679275512695,424,472
2020,12,31,18,10,1,727960,88,245,88,222,92,270,0.003212943716021746,False,0.00769495964050293,424,472
2020,12,31,18,10,1,735724,89,248,87,229,91,270,0.0030630396546210427,False,0.007738828659057617,424,472
2020,12,31,18,10,1,743421,89,249,87,233,88,271,0.0030255636392708665,False,0.007671833038330078,424,472
2020,12,31,18,10,1,751221,90,249,92,229,89,269,0.0029281259993604093,False,0.007775068283081055,424,472
2020,12,31,18,10,1,759016,89,248,92,229,87,268,0.002870662775823473,False,0.007767915725708008,424,472
2020,12,31,18,10,1,766765,89,249,91,230,86,269,0.0029006435881036136,False,0.007723331451416016,424,472
2020,12,31,18,10,1,774609,87,254,89,233,87,278,0.0031904581068116404,False,0.007820606231689453,424,472
2020,12,31,18,10,1,782297,87,258,88,237,87,280,0.0031979533098816758,False,0.007662057876586914,424,472
2020,12,31,18,10,1,790033,87,261,88,240,87,283,0.003073033258714423,False,0.007710695266723633,424,472
2020,12,31,18,10,1,797879,89,265,90,243,87,288,0.003162975695554845,False,0.007822513580322266,424,472
2020,12,31,18,10,1,805671,89,269,89,248,88,291,0.0030280620402942117,False,0.007767677307128906,424,472
2020,12,31,18,10,1,813579,88,272,92,253,86,291,0.0027257555164694595,False,0.007882118225097656,424,472
2020,12,31,18,10,1,821332,88,271,92,252,86,291,0.0027632315318196353,False,0.007729053497314453,424,472
2020,12,31,18,10,1,829095,88,272,92,253,86,291,0.002780720338983051,False,0.0077381134033203125,424,472
2020,12,31,18,10,1,836829,88,274,92,254,83,296,0.0029406180044771347,False,0.007708549499511719,424,472
2020,12,31,18,10,1,844608,88,279,91,260,86,301,0.003033058842340902,False,0.007753849029541016,424,472
2020,12,31,18,10,1,852298,87,283,89,263,87,306,0.003090522065877838,False,0.007668018341064453,424,472
2020,12,31,18,10,1,860017,86,287,85,268,86,310,0.003088023664854493,False,0.007693290710449219,424,472
2020,12,31,18,10,1,867730,87,291,86,272,88,314,0.0029880876239206907,False,0.007687807083129883,424,472
2020,12,31,18,10,1,875408,88,296,88,274,88,320,0.003123001279181324,False,0.007651567459106445,424,472
2020,12,31,18,10,1,883074,87,301,86,279,89,326,0.0032404261272785417,False,0.0076406002044677734,424,472
2020,12,31,18,10,1,890799,86,309,86,287,89,334,0.003212943716021746,False,0.0077021121978759766,424,472
2020,12,31,18,10,1,898496,87,315,87,294,91,338,0.003125499680204669,False,0.00767207145690918,424,472
2020,12,31,18,10,1,906208,88,321,85,301,89,345,0.0031979533098816758,False,0.007686614990234375,424,472
2020,12,31,18,10,1,913853,88,325,87,303,89,349,0.003130496482251359,False,0.007619380950927734,424,472
2020,12,31,18,10,1,921570,88,330,90,311,91,354,0.003123001279181324,False,0.0076904296875,424,472
2020,12,31,18,10,1,929350,88,336,86,314,92,360,0.0031779661016949155,False,0.00775599479675293,424,472
2020,12,31,18,10,1,937005,88,341,87,319,94,364,0.003212943716021746,False,0.00762939453125,424,472
2020,12,31,18,10,1,944691,90,345,88,323,91,369,0.0030930204669011832,False,0.007660627365112305,424,472
2020,12,31,18,10,1,952543,91,348,87,327,94,370,0.0030130716341541415,False,0.007825851440429688,424,472
2020,12,31,18,10,1,960151,91,349,88,330,94,371,0.003035557243364247,False,0.007584810256958008,424,472
2020,12,31,18,10,1,967882,90,349,84,333,94,371,0.0029880876239206907,False,0.0077054500579833984,424,472
2020,12,31,18,10,1,975520,90,349,84,330,91,372,0.003073033258714423,False,0.007612705230712891,424,472
2020,12,31,18,10,1,983179,89,349,84,331,91,372,0.003090522065877838,False,0.007633686065673828,424,472
2020,12,31,18,10,1,990827,88,352,89,334,92,373,0.0031529820914614646,False,0.007623195648193359,424,472
2020,12,31,18,10,1,998434,89,353,83,333,100,372,0.0033028861528621683,False,0.007582902908325195,424,472
2020,12,31,18,10,2,6037,92,354,84,335,103,371,0.00316547409657819,False,0.007576704025268555,424,472
2020,12,31,18,10,2,13733,95,353,86,336,108,368,0.0031929565078349857,False,0.00767064094543457,424,472
2020,12,31,18,10,2,21424,98,354,84,340,121,358,0.0032679085385353373,False,0.007665872573852539,424,472
2020,12,31,18,10,2,29138,100,356,83,344,122,358,0.00316547409657819,False,0.007689476013183594,424,472
2020,12,31,18,10,2,36841,102,357,83,348,128,358,0.0033528541733290696,False,0.007678508758544922,424,472
2020,12,31,18,10,2,44575,104,360,86,356,130,359,0.0032404261272785417,False,0.007709503173828125,424,472
2020,12,31,18,10,2,52519,108,362,91,358,133,361,0.0028931483850335787,False,0.007916688919067383,424,472
2020,12,31,18,10,2,60527,111,362,93,361,135,363,0.0028506755676367124,False,0.007983684539794922,424,472
2020,12,31,18,10,2,73001,112,363,95,364,135,364,0.002738247521586185,False,0.01245260238647461,424,472
2020,12,31,18,10,2,81979,113,364,0,0,110,375,0.0026458066837224178,False,0.008939266204833984,424,472
2020,12,31,18,10,2,90662,113,364,97,364,135,364,0.0026283178765590023,False,0.00865936279296875,424,472
2020,12,31,18,10,2,98757,114,364,97,365,135,360,0.0026408098816757277,False,0.008071660995483398,424,472
2020,12,31,18,10,2,106771,115,363,98,368,137,355,0.002783218740006396,False,0.007987022399902344,424,472
2020,12,31,18,10,2,114818,116,362,0,0,112,375,0.002883154780940198,False,0.00801992416381836,424,472
2020,12,31,18,10,2,122828,120,362,101,368,143,351,0.0029406180044771347,False,0.007987260818481445,424,472
2020,12,31,18,10,2,130809,124,361,105,366,145,349,0.002898145187080269,False,0.007952690124511719,424,472
2020,12,31,18,10,2,138582,126,360,107,365,148,347,0.0029331228014070993,False,0.007747650146484375,424,472
2020,12,31,18,10,2,146347,128,359,113,368,149,348,0.002840681963543332,False,0.007740497589111328,424,472
2020,12,31,18,10,2,154017,130,359,0,0,126,372,0.0028057043492165016,False,0.007643461227416992,424,472
2020,12,31,18,10,2,161814,131,359,114,364,152,346,0.002790713943076431,False,0.007771730422973633,424,472
2020,12,31,18,10,2,169512,132,358,115,364,152,344,0.002815697953309882,False,0.0076715946197509766,424,472
2020,12,31,18,10,2,177205,134,358,117,367,155,343,0.0029755956188039652,False,0.007669925689697266,424,472
2020,12,31,18,10,2,184900,138,356,123,368,159,340,0.0029631036136872403,False,0.007668018341064453,424,472
2020,12,31,18,10,2,192705,142,353,126,365,163,338,0.0029631036136872403,False,0.007779121398925781,424,472
2020,12,31,18,10,2,200403,145,351,126,361,167,335,0.003090522065877838,False,0.007672309875488281,424,472
2020,12,31,18,10,2,208181,149,349,132,359,171,336,0.0028581707707067477,False,0.007700681686401367,424,472
2020,12,31,18,10,2,215868,154,348,136,359,178,334,0.0032704069395586826,False,0.007660865783691406,424,472
2020,12,31,18,10,2,223623,160,346,140,358,186,335,0.0032828989446754076,False,0.007729768753051758,424,472
2020,12,31,18,10,2,231372,167,345,149,355,191,335,0.003083026862807803,False,0.007699728012084961,424,472
2020,12,31,18,10,2,239068,174,344,152,349,198,337,0.003085525263831148,False,0.0076694488525390625,424,472
2020,12,31,18,10,2,246738,233,349,210,351,263,346,0.0033628477774224497,False,0.007647275924682617,424,472
2020,12,31,18,10,2,254451,246,349,222,351,272,343,0.0032404261272785417,False,0.0076868534088134766,424,472
2020,12,31,18,10,2,262238,273,344,252,352,293,327,0.0031604772945315,False,0.007761955261230469,424,472
2020,12,31,18,10,2,269924,277,342,261,349,295,325,0.0031105092740645987,False,0.00766301155090332,424,472
2020,12,31,18,10,2,277671,279,342,264,349,298,325,0.0031904581068116404,False,0.0077207088470458984,424,472
2020,12,31,18,10,2,285379,281,344,268,350,298,328,0.0028806563799168533,False,0.007682323455810547,424,472
2020,12,31,18,10,2,293083,282,345,271,355,298,331,0.002563359449952031,False,0.007677793502807617,424,472
2020,12,31,18,10,2,300814,282,346,269,355,299,336,0.002355992165014391,False,0.007707118988037109,424,472
2020,12,31,18,10,2,308525,283,347,270,355,300,339,0.002196094499520307,False,0.007684230804443359,424,472
2020,12,31,18,10,2,316189,284,348,273,355,303,345,0.002036196834026223,False,0.0076389312744140625,424,472
2020,12,31,18,10,2,322570,None,None,None,None,None,None,None,True,0.00637054443359375,424,472
2020,12,31,18,10,2,330363,285,348,271,355,304,340,0.002355992165014391,False,0.0077533721923828125,424,472
2020,12,31,18,10,2,338097,287,347,270,354,308,337,0.002703269907259354,False,0.007707118988037109,424,472
2020,12,31,18,10,2,345886,286,346,269,353,307,334,0.002913135593220339,False,0.007764577865600586,424,472
2020,12,31,18,10,2,353627,286,344,0,0,281,359,0.002820694755356572,False,0.007716655731201172,424,472
2020,12,31,18,10,2,361628,285,343,268,353,306,328,0.003083026862807803,False,0.007960081100463867,424,472
2020,12,31,18,10,2,369359,286,342,271,345,306,327,0.00316547409657819,False,0.007706403732299805,424,472
2020,12,31,18,10,2,377196,287,341,274,353,306,326,0.003038055644387592,False,0.0078125,424,472
2020,12,31,18,10,2,384971,287,341,273,352,306,325,0.003053046050527662,False,0.007748603820800781,424,472
2020,12,31,18,10,2,392751,287,341,270,352,306,324,0.00315548049248481,False,0.0077550411224365234,424,472
2020,12,31,18,10,2,400572,287,340,273,352,307,325,0.003140490086344739,False,0.007796287536621094,424,472
2020,12,31,18,10,2,408388,289,340,270,351,308,322,0.0033553525743524144,False,0.007790565490722656,424,472
2020,12,31,18,10,2,416256,292,338,274,349,306,318,0.003212943716021746,False,0.007843494415283203,424,472
2020,12,31,18,10,2,424092,295,335,278,345,309,314,0.0032754037416053727,False,0.007812976837158203,424,472
2020,12,31,18,10,2,431816,299,331,285,346,315,311,0.003250419731371922,False,0.007698774337768555,424,472
2020,12,31,18,10,2,439671,301,328,284,343,318,308,0.003330368564118964,False,0.007829427719116211,424,472
2020,12,31,18,10,2,447439,305,326,288,342,323,306,0.003465282219379597,False,0.007745027542114258,424,472
2020,12,31,18,10,2,455201,308,326,291,340,327,308,0.00337284138151583,False,0.007737398147583008,424,472
2020,12,31,18,10,2,463300,311,325,298,336,329,311,0.0028431803645666775,False,0.008074522018432617,424,472
2020,12,31,18,10,2,471045,310,324,295,333,330,315,0.002713263511352734,False,0.007721424102783203,424,472
2020,12,31,18,10,2,478887,312,326,301,336,333,321,0.0026857811000959384,False,0.007815361022949219,424,472
2020,12,31,18,10,2,486633,315,328,297,330,338,325,0.002748241125679565,False,0.007722139358520508,424,472
2020,12,31,18,10,2,494440,317,329,298,334,341,329,0.002795710745123121,False,0.007782459259033203,424,472
2020,12,31,18,10,2,502153,318,330,300,328,342,332,0.0028231931563799167,False,0.0076885223388671875,424,472
2020,12,31,18,10,2,509911,318,331,301,328,344,331,0.002790713943076431,False,0.007734775543212891,424,472
2020,12,31,18,10,2,517675,319,331,301,335,344,329,0.0028956467860569235,False,0.007739067077636719,424,472
2020,12,31,18,10,2,525469,320,330,299,334,348,327,0.0031604772945315,False,0.007768154144287109,424,472
2020,12,31,18,10,2,533275,319,329,301,327,346,324,0.003140490086344739,False,0.007783412933349609,424,472
2020,12,31,18,10,2,541114,317,328,301,327,343,324,0.0029880876239206907,False,0.007813453674316406,424,472
2020,12,31,18,10,2,548886,317,328,297,332,344,325,0.0031454868883914293,False,0.0077478885650634766,424,472
2020,12,31,18,10,2,556934,322,327,300,331,348,324,0.0031180044771346336,False,0.00802159309387207,424,472
2020,12,31,18,10,2,564706,330,327,308,330,354,322,0.0030255636392708665,False,0.00771641731262207,424,472
2020,12,31,18,10,2,572472,338,326,316,330,360,321,0.002965602014710585,False,0.007741689682006836,424,472
2020,12,31,18,10,2,580226,344,324,323,329,366,319,0.0028181963543332266,False,0.007729768753051758,424,472
2020,12,31,18,10,2,588035,348,324,329,329,371,317,0.002903141989126959,False,0.007789134979248047,424,472
2020,12,31,18,10,2,595833,354,323,334,329,376,314,0.0029456148065238248,False,0.007763385772705078,424,472
2020,12,31,18,10,2,603569,357,321,338,326,378,311,0.0028531739686600576,False,0.007711172103881836,424,472
2020,12,31,18,10,2,611401,360,319,344,326,379,309,0.0027757235369363607,False,0.007808685302734375,424,472
2020,12,31,18,10,2,619151,362,318,343,326,382,308,0.0028181963543332266,False,0.007724761962890625,424,472
2020,12,31,18,10,2,626900,366,317,348,324,387,303,0.0029805924208506558,False,0.0077250003814697266,424,472
2020,12,31,18,10,2,634657,368,318,351,327,389,304,0.003035557243364247,False,0.0077321529388427734,424,472
2020,12,31,18,10,2,642433,371,319,353,329,392,306,0.003003078030060761,False,0.0077495574951171875,424,472
2020,12,31,18,10,2,648874,None,None,None,None,None,None,None,True,0.006427288055419922,424,472
2020,12,31,18,10,2,656757,376,318,358,324,401,311,0.0026807842980492483,False,0.007841825485229492,424,472
2020,12,31,18,10,2,664587,378,317,353,324,409,311,0.0035552246562200194,False,0.0078089237213134766,424,472
2020,12,31,18,10,2,672302,382,316,362,317,410,310,0.002825691557403262,False,0.007687807083129883,424,472
2020,12,31,18,10,2,680133,384,314,0,0,415,309,0.0036376718899904063,False,0.007807254791259766,424,472
2020,12,31,18,10,2,688057,385,314,0,0,413,310,0.0035602214582667094,False,0.007896900177001953,424,472
2020,12,31,18,10,2,695931,385,315,0,0,415,311,0.003510253437799808,False,0.007850885391235352,424,472
2020,12,31,18,10,2,703737,387,316,0,0,416,315,0.003557723057243364,False,0.007782697677612305,424,472
2020,12,31,18,10,2,711662,390,317,0,0,419,318,0.0036976335145506877,False,0.007899045944213867,424,472
2020,12,31,18,10,2,719446,393,318,0,0,421,321,0.0036026942756635753,False,0.0077593326568603516,424,472
2020,12,31,18,10,2,727307,394,317,0,0,421,321,0.0034053205948193156,False,0.00783395767211914,424,472
2020,12,31,18,10,2,735107,395,316,0,0,421,318,0.0033953269907259355,False,0.007772684097290039,424,472
2020,12,31,18,10,2,742952,395,315,0,0,422,316,0.0033703429804924846,False,0.007822036743164062,424,472
2020,12,31,18,10,2,749407,None,None,None,None,None,None,None,True,0.006443023681640625,424,472
2020,12,31,18,10,2,757704,397,313,373,314,424,310,0.0035202470418931884,False,0.008253335952758789,424,472
2020,12,31,18,10,2,765545,397,312,0,0,423,307,0.0035202470418931884,False,0.007819890975952148,424,472
2020,12,31,18,10,2,772004,None,None,None,None,None,None,None,True,0.006449460983276367,424,472
2020,12,31,18,10,2,779938,396,308,0,0,419,297,0.003702630316597378,False,0.007890462875366211,424,472
2020,12,31,18,10,2,787829,395,305,0,0,416,291,0.003800067956507835,False,0.007865428924560547,424,472
2020,12,31,18,10,2,795720,392,302,371,313,411,286,0.003957467220978574,False,0.007868289947509766,424,472
2020,12,31,18,10,2,803531,389,298,0,0,383,318,0.004079888871122482,False,0.0077860355377197266,424,472
2020,12,31,18,10,2,811549,386,294,0,0,383,316,0.003810061560601215,False,0.007939577102661133,424,472
2020,12,31,18,10,2,819201,386,290,378,306,388,266,0.0027932123440997762,False,0.0076351165771484375,424,472
2020,12,31,18,10,2,826975,387,286,0,0,384,310,0.0035152502398464983,False,0.007763385772705078,424,472
2020,12,31,18,10,2,834752,387,282,0,0,385,306,0.003547729453149984,False,0.007725238800048828,424,472
2020,12,31,18,10,2,842575,384,212,379,231,390,186,0.003247921330348577,False,0.007798910140991211,424,472
2020,12,31,18,10,2,850313,385,206,385,229,389,180,0.003412815797889351,False,0.0077245235443115234,424,472
2020,12,31,18,10,2,858030,384,201,383,224,389,176,0.0033628477774224497,False,0.0076808929443359375,424,472
2020,12,31,18,10,2,865744,383,196,379,217,390,173,0.0031804645027182603,False,0.007687568664550781,424,472
2020,12,31,18,10,2,873472,382,193,379,214,389,171,0.0030130716341541415,False,0.007703304290771484,424,472
2020,12,31,18,10,2,881235,382,191,380,212,389,168,0.0030205668372241764,False,0.007738351821899414,424,472
2020,12,31,18,10,2,888927,383,190,382,210,388,165,0.003162975695554845,False,0.007665157318115234,424,472
2020,12,31,18,10,2,896664,385,189,389,196,396,171,0.0025608610489286855,False,0.007714271545410156,424,472
2020,12,31,18,10,2,904380,386,190,382,204,400,176,0.0023534937639910457,False,0.007688760757446289,424,472
2020,12,31,18,10,2,910888,None,None,None,None,None,None,None,True,0.006495952606201172,424,472
2020,12,31,18,10,2,918720,387,190,0,0,409,181,0.002840681963543332,False,0.0077936649322509766,424,472
2020,12,31,18,10,2,925240,None,None,None,None,None,None,None,True,0.006505727767944336,424,472
2020,12,31,18,10,2,931674,None,None,None,None,None,None,None,True,0.006406545639038086,424,472
2020,12,31,18,10,2,939459,393,188,381,204,417,177,0.0027507395267029103,False,0.007749795913696289,424,472
2020,12,31,18,10,2,947278,393,189,0,0,419,177,0.0032828989446754076,False,0.007786750793457031,424,472
2020,12,31,18,10,2,955075,393,188,0,0,416,178,0.003120502878157979,False,0.007770538330078125,424,472
2020,12,31,18,10,2,961692,None,None,None,None,None,None,None,True,0.006605625152587891,424,472
2020,12,31,18,10,2,969423,396,187,381,201,422,180,0.0030455508474576272,False,0.007688999176025391,424,472
2020,12,31,18,10,2,977327,397,187,381,202,423,179,0.0031429884873680845,False,0.007877111434936523,424,472
